"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5KPVV5XB","preprint","2022","Xu, Jiehui; Wu, Haixu; Wang, Jianmin; Long, Mingsheng","Anomaly Transformer: Time Series Anomaly Detection with Association Discrepancy","","","","10.48550/arXiv.2110.02642","http://arxiv.org/abs/2110.02642","Unsupervised detection of anomaly points in time series is a challenging problem, which requires the model to derive a distinguishable criterion. Previous methods tackle the problem mainly through learning pointwise representation or pairwise association, however, neither is sufﬁcient to reason about the intricate dynamics. Recently, Transformers have shown great power in uniﬁed modeling of pointwise representation and pairwise association, and we ﬁnd that the self-attention weight distribution of each time point can embody rich association with the whole series. Our key observation is that due to the rarity of anomalies, it is extremely difﬁcult to build nontrivial associations from abnormal points to the whole series, thereby, the anomalies’ associations shall mainly concentrate on their adjacent time points. This adjacent-concentration bias implies an association-based criterion inherently distinguishable between normal and abnormal points, which we highlight through the Association Discrepancy. Technically, we propose the Anomaly Transformer with a new Anomaly-Attention mechanism to compute the association discrepancy. A minimax strategy is devised to amplify the normal-abnormal distinguishability of the association discrepancy. The Anomaly Transformer achieves state-of-theart results on six unsupervised time series anomaly detection benchmarks of three applications: service monitoring, space & earth exploration, and water treatment.","2022-06-29","2024-12-14 12:46:42","2025-06-06 17:10:18","2024-12-14 12:46:42","","","","","","","Anomaly Transformer","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2110.02642 [cs]","<div data-schema-version=""9""><p>Good work on unsupervised anomaly detection using transformers in time series. I have not fully understood the model but it modifies the vanilla transformer to be able to distinguish anomalies (in each form) by learning to model an association discrepancy both locally and with respect to the whole series. Tests in known benchmarks.</p> </div>","; /Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/ZMYMNSRT/Xu et al. - 2022 - Anomaly Transformer Time Series Anomaly Detection.pdf","notion://www.notion.so/Xu-et-al-2022-15c3c3c2f8f281e6a35bfbe0e1a7bb87","1D input; Anomaly detection; Anomaly Score: Static; Attention; Autoencoder + Transformer; Classified; Deep Learning; Generic / Benchmark data; Good anomalies type explanation; Good task theory (DL); Good time series theory; High rated; Multivariate; notion; Output residuals; Re-read; Read; Reconstruction; RPlan: B; Single entity; SOTA; Transformer","Computer Science - Machine Learning","","","","","","","","","","","","","","","","","","","arXiv:2110.02642","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LZYAZ5YL","preprint","2022","Tuli, Shreshth; Casale, Giuliano; Jennings, Nicholas R.","TranAD: Deep Transformer Networks for Anomaly Detection in Multivariate Time Series Data","","","","10.48550/arXiv.2201.07284","http://arxiv.org/abs/2201.07284","Efficient anomaly detection and diagnosis in multivariate timeseries data is of great importance for modern industrial applications. However, building a system that is able to quickly and accurately pinpoint anomalous observations is a challenging problem. This is due to the lack of anomaly labels, high data volatility and the demands of ultra-low inference times in modern applications. Despite the recent developments of deep learning approaches for anomaly detection, only a few of them can address all of these challenges. In this paper, we propose TranAD, a deep transformer network based anomaly detection and diagnosis model which uses attentionbased sequence encoders to swiftly perform inference with the knowledge of the broader temporal trends in the data. TranAD uses focus score-based self-conditioning to enable robust multi-modal feature extraction and adversarial training to gain stability. Additionally, model-agnostic meta learning (MAML) allows us to train the model using limited data. Extensive empirical studies on six publicly available datasets demonstrate that TranAD can outperform state-of-the-art baseline methods in detection and diagnosis performance with data and time-efficient training. Specifically, TranAD increases F1 scores by up to 17%, reducing training times by up to 99% compared to the baselines.","2022-05-14","2024-12-05 12:13:50","2025-06-06 17:11:09","2024-12-05 12:13:50","","","","","","","TranAD","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2201.07284 [cs]","Comment: Accepted in VLDB 2022; <div data-schema-version=""9""><p><span style=""color: rgb(0, 0, 0)"">Really good paper that uses transformers for anomaly detection in multivariate time series with an adversarial training (autoencoder architecture but with 2 decoders) in 2 phases. First phase is reconstruction using L2 (MSE). 2nd phase is using deviations as input too to highlight deviations. It uses the complete sequence until current timestamp + a window. As preprocessing uses normalization with min-max scaling. Then divides sequences into sliding windows (with padding to maintain window length) for faster training and inference. That way it has 'knowledge' of the full sequence + local information of the window. It is then predicting an anomaly score per each window. It is also reconstructing the time series per window and using the deviation from the original window as what it calls a focus score to feed the encoder again</span></p> </div>","; /Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/WJ22D2NV/Tuli et al. - 2022 - TranAD Deep Transformer Networks for Anomaly Dete.pdf","notion://www.notion.so/Tuli-et-al-2022-1533c3c2f8f281e1b0e9dda7a2b8d1f2","1D input; Adversarial training; Anomaly detection; Anomaly Score: Dynamic; Attention; Autoencoder; Classified; Data handling techniques; Deep Learning; Fault classification; Generic / Benchmark data; Good Autoencoder theory; Good task theory (DL); Good time series theory; High rated; Industrial data; Interpretability; Latent space; Multivariate; notion; Output residuals; Re-read; Read; Reconstruction; RPlan: B; Single entity; SOTA; state of the art; Transformer","","","","","","","","","","","","","","","","","","","","arXiv:2201.07284","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8GUCTSXX","journalArticle","2023","Wu, Bo; Fang, Chao; Yao, Zhenjie; Tu, Yanhui; Chen, Yixin","Decompose Auto-Transformer Time Series Anomaly Detection for Network Management","Electronics","","2079-9292","10.3390/electronics12020354","https://www.mdpi.com/2079-9292/12/2/354","Time series anomaly detection through unsupervised methods has been an active research area in recent years due to its enormous potential for networks management. The representation and reconstruction of time series have made extraordinary progress in existing works. However, time series is known to be complex in terms of their temporal dependency and stochasticity, which makes anomaly detection difficult. To this end, we propose a novel approach based on a decomposition auto-transformer networks(DATN) for time series anomaly detection. The time series is decomposed into seasonal and trend components, and renovated as a basic inner block deep model. With this design, transformers can decompose complex time series in a progressive manner. We also design an auto-transfomer block that determines dependencies and representation aggregation at the sub-series level based on series seasonal and trend components. Moreover, the complex transformer decoder is replaced by a simple linear decoder, which makes the model more efficient. Extensive experiments on various public benchmarks demonstrate that our method has achieved state-of-the-art performance.","2023-01-10","2024-12-05 12:13:45","2025-06-06 14:34:26","2024-12-05 12:13:45","354","","2","12","","Electronics","","","","","","","","en","https://creativecommons.org/licenses/by/4.0/","","","","DOI.org (Crossref)","","","<div data-schema-version=""9""><p>Case similar to ours (uses popular datasets and state of the art models like TranAD, OmniAnomaly…). Autoencoder using a modified version of the attention module. It decomposes the series to look for seasonality and trends. It is a reconstruction task too. From the transformer uses the self attention and the multihead attention. Modifies the self attention to feed it first with an FFT (so K, Q, V are calculated from the FFT transformation). Decomposes series into seasonal and trend patterns (using moving average to separate them) and then it feeds each to a branch of the model (for later concatenation and reconstruction). The idea is that one branch captures periodic patterns and the other overall trends. Interesting idea. </p> </div>","; /Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/SZWU6SLZ/Wu et al. - 2023 - Decompose Auto-Transformer Time Series Anomaly Det.pdf","notion://www.notion.so/Wu-et-al-2023-1533c3c2f8f2819baffacf159177e361","1D input; Anomaly detection; Anomaly Score: Static; Attention; Autoencoder; Classified; Data handling techniques; Deep Learning; Generic / Benchmark data; Good task theory (DL); Industrial data; Multivariate; notion; Output residuals; Read; Reconstruction; RPlan: B; Single entity; state of the art; To read for paper; Transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6PGWKWJF","preprint","2024","Najafi, Seyed Amirhossein; Asemani, Mohammad Hassan; Setoodeh, Peyman","Attention and Autoencoder Hybrid Model for Unsupervised Online Anomaly Detection","","","","10.48550/arXiv.2401.03322","http://arxiv.org/abs/2401.03322","This paper introduces a hybrid attention and autoencoder (AE) model for unsupervised online anomaly detection in time series. The autoencoder captures local structural patterns in short embeddings, while the attention model learns long-term features, facilitating parallel computing with positional encoding. Unique in its approach, our proposed hybrid model combines attention and autoencoder for the first time in time series anomaly detection. It employs an attention-based mechanism, akin to the deep transformer model, with key architectural modifications for predicting the next time step window in the autoencoder’s latent space. The model utilizes a threshold from the validation dataset for anomaly detection and introduces an alternative method based on analyzing the first statistical moment of error, improving accuracy without dependence on a validation dataset. Evaluation on diverse real-world benchmark datasets and comparing with other well-established models, confirms the effectiveness of our proposed model in anomaly detection.","2024-01-06","2024-12-05 12:13:43","2025-06-06 17:11:33","2024-12-05 12:13:43","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2401.03322 [cs]","<div data-schema-version=""9""><p>Good paper similar to our task. Combines autoencoder and transformer for unsupervised anomaly detection on time series. Trains first autoencoder on windows of time series to predict next windows of time series using Linear hidden layers. After that, trains transformer on latent space encoded windows to predict next encoded window for the decoder to decode. Difficult to understand how the transformer is helping here, supposedly on capturing long term relationships but it is not demonstrated. Checked against some NAB datasets but not considering FN.</p> </div>","/Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/PLNRSSZT/Najafi et al. - 2024 - Attention and Autoencoder Hybrid Model for Unsuper.pdf; ","notion://www.notion.so/Najafi-et-al-2024-1533c3c2f8f2812e9ca6fae04317c91b","1D input; Anomaly detection; Anomaly Score: Static; Attention; Autoencoder; Classified; Deep Learning; Forecasting-based; Generic / Benchmark data; Good anomalies type explanation; Good Autoencoder theory; Good task theory (DL); Multivariate; notion; Output residuals; Potential reference; Read; RPlan: B; Single entity; SOTA; state of the art; To read for paper; Transformer","Computer Science - Artificial Intelligence; Computer Science - Machine Learning","","","","","","","","","","","","","","","","","","","arXiv:2401.03322","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F4KUXFNQ","preprint","2022","Neupane, Subash; Fernandez, Ivan A.; Patterson, Wilson; Mittal, Sudip; Rahimi, Shahram","A Temporal Anomaly Detection System for Vehicles utilizing Functional Working Groups and Sensor Channels","","","","10.48550/arXiv.2209.06828","http://arxiv.org/abs/2209.06828","A modern vehicle ﬁtted with sensors, actuators, and Electronic Control Units (ECUs) can be divided into several operational subsystems called Functional Working Groups (FWGs). Examples of these FWGs include the engine system, transmission, fuel system, brakes, etc. Each FWG has associated sensorchannels that gauge vehicular operating conditions. This data rich environment is conducive to the development of Predictive Maintenance (PdM) technologies. Undercutting various PdM technologies is the need for robust anomaly detection models that can identify events or observations which deviate signiﬁcantly from the majority of the data and do not conform to a well deﬁned notion of normal vehicular operational behavior. In this paper, we introduce the Vehicle Performance, Reliability, and Operations (VePRO) dataset and use it to create a multi-phased approach to anomaly detection. Utilizing Temporal Convolution Networks (TCN), our anomaly detection system can achieve 96% detection accuracy and accurately predicts 91% of true anomalies. The performance of our anomaly detection system improves when sensor channels from multiple FWGs are utilized.","2022-09-14","2025-03-07 17:28:17","2025-06-06 17:14:11","2025-03-07 17:28:17","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2209.06828 [cs]","<div data-schema-version=""9""><p>Good paper on time series anomaly detection on sensor data of vehicles. Uses TCN for forecasting windows of sequences (Seq2Seq approach with forecasting). Really interesting dataset (published?) although inserted anomalies. Unclear how they label metrics but still interesting approach. Good task explanation. Really similar problem and approach. Although seems only one vehicle data? (Single stream)</p> </div>","/Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/TIKKAKY4/Neupane et al. - 2022 - A Temporal Anomaly Detection System for Vehicles u.pdf; ","notion://www.notion.so/Neupane-et-al-2022-1af3c3c2f8f281378933d3a56ae77da8","1D input; Anomaly detection; Anomaly Score: Static; Arch type: Direct model; Classified; Data handling techniques; Good task theory (DL); Good theory explanation (CBM); Good theory explanation (PHM); Good time series theory; Interpretability: Not addressed; Multivariate; notion; Potential reference; Re-read; Read; Representation; RPlan: A; Single entity; state of the art; TCN; Vehicle","Computer Science - Artificial Intelligence; Computer Science - Machine Learning; Computer Science - Neural and Evolutionary Computing","","","","","","","","","","","","","","","","","","","arXiv:2209.06828","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DS67HJ4Z","journalArticle","2021","Liu, Yi; Garg, Sahil; Nie, Jiangtian; Zhang, Yang; Xiong, Zehui; Kang, Jiawen; Hossain, M. Shamim","Deep Anomaly Detection for Time-series Data in Industrial IoT: A Communication-Efficient On-device Federated Learning Approach","IEEE Internet of Things Journal","","2327-4662, 2372-2541","10.1109/JIOT.2020.3011726","http://arxiv.org/abs/2007.09712","Since edge device failures (i.e., anomalies) seriously affect the production of industrial products in Industrial IoT (IIoT), accurately and timely detecting anomalies is becoming increasingly important. Furthermore, data collected by the edge device may contain the user’s private data, which is challenging the current detection approaches as user privacy is calling for the public concern in recent years. With this focus, this paper proposes a new communication-efﬁcient ondevice federated learning (FL)-based deep anomaly detection framework for sensing time-series data in IIoT. Speciﬁcally, we ﬁrst introduce a FL framework to enable decentralized edge devices to collaboratively train an anomaly detection model, which can improve its generalization ability. Second, we propose an Attention Mechanism-based Convolutional Neural NetworkLong Short Term Memory (AMCNN-LSTM) model to accurately detect anomalies. The AMCNN-LSTM model uses attention mechanism-based CNN units to capture important ﬁne-grained features, thereby preventing memory loss and gradient dispersion problems. Furthermore, this model retains the advantages of LSTM unit in predicting time series data. Third, to adapt the proposed framework to the timeliness of industrial anomaly detection, we propose a gradient compression mechanism based on Top-k selection to improve communication efﬁciency. Extensive experiment studies on four real-world datasets demonstrate that the proposed framework can accurately and timely detect anomalies and also reduce the communication overhead by 50% compared to the federated learning framework that does not use gradient compression scheme.","2021-04-15","2025-03-07 17:28:22","2025-06-06 17:24:24","2025-03-07 17:28:22","6348-6358","","8","8","","IEEE Internet Things J.","Deep Anomaly Detection for Time-series Data in Industrial IoT","","","","","","","en","","","","","arXiv.org","","arXiv:2007.09712 [cs]","Comment: IEEE Internet of Things Journal; <div data-schema-version=""9""><p>Good paper on applying anomaly detection for IIoT on multi device. Uses attention + CNN + LSTM with time series forecasting to predict sequences. Focused on Federated Learning to preserve privacy. Good task (PdM) explanation and similar problem approach. Also applies gradient compression to minimize computation cost. Good focus on application and reducing computation cost.</p> </div>","/Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/XV8GPR5I/Liu et al. - 2021 - Deep Anomaly Detection for Time-series Data in Ind.pdf; ","notion://www.notion.so/Liu-et-al-2021-1af3c3c2f8f2819c9527dc71eca8db7d","1D input; Anomaly detection; Anomaly Score: Static; Arch type: Direct model; Attention; Classified; CNN; Deep Learning; Engine; Ensemble (CNN + Attention + LSTM); Forecasting-based; Generic / Benchmark data; Good task theory (DL); Good theory explanation (CBM); Good theory explanation (PHM); Industrial data; Interpretability: Not addressed; Multivariate; notion; Re-read; Read; RPlan: A; Single entity; state of the art; Time series forecasting","Computer Science - Distributed, Parallel, and Cluster Computing; Computer Science - Machine Learning; Statistics - Machine Learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7XQJNCBB","journalArticle","2017","Shipmon, Dominique T; Gurevitch, Jason M; Piselli, Paolo M; Edwards, Steve","Time Series Anomaly Detection","","","","","","Google uses continuous streams of data from industry partners in order to deliver accurate results to users. Unexpected drops in traffic can be an indication of an underlying issue and may be an early warning that remedial action may be necessary. Detecting such drops is non-trivial because streams are variable and noisy, with roughly regular spikes (in many different shapes) in traffic data. We investigated the question of whether or not we can predict anomalies in these data streams. Our goal is to utilize Machine Learning and statistical approaches to classify anomalous drops in periodic, but noisy, traffic patterns. Since we do not have a large body of labeled examples to directly apply supervised learning for anomaly classification, we approached the problem in two parts. First we used TensorFlow to train our various models including DNNs, RNNs, and LSTMs to perform regression and predict the expected value in the time series. Secondly we created anomaly detection rules that compared the actual values to predicted values. Since the problem requires finding sustained anomalies, rather than just short delays or momentary inactivity in the data, our two detection methods focused on continuous sections of activity rather than just single points. We tried multiple combinations of our models and rules and found that using the intersection of our two anomaly detection methods proved to be an effective method of detecting anomalies on almost all of our models. In the process we also found that not all data fell within our experimental assumptions, as one data stream had no periodicity, and therefore no time based model could predict it.","2017","2025-03-07 17:28:12","2025-06-06 17:50:39","","","","","","","","","","","","","","","en","","","","","Zotero","","","<div data-schema-version=""9""><p>Good paper from Google on anomaly detection in time series using ML techniques on highly periodic data. Tests several models but transformers (who should excel in highly periodic data). Single stream of data though. Do not seem to publish dataset. Still good review of models capabilities and comparison with baseline statistical models</p> </div>","; /Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/M9EPNJFT/Shipmon et al. - Time Series Anomaly Detection.pdf","notion://www.notion.so/Shipmon-et-al-2017-1b13c3c2f8f281eca9eff0bea9f968e7","1D input; Anomaly Score: Static; Arch type: Direct model; Computer Science - Artificial Intelligence; Deep Learning; Generic / Benchmark data; Good task theory (DL); Good time series theory; MLP; notion; Output residuals; Potential reference; Read; Reconstruction; RPlan: B; Single entity; state of the art; Univariate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3TVPYKQD","journalArticle","2025","Alnegheimish, Sarah; Chandrayan, Akash; He, Zelin; Pradhan, Abhinav; Reimherr, Matthew; D’Angelo, Luca","M2AD: Multi-Sensor Multi-System Anomaly Detection through Global Scoring and Calibrated Thresholding","","","","","","","2025","2025-05-21 17:58:43","2025-06-06 17:51:20","","","","","","","","","","","","","","","en","","","","","Zotero","","","<div data-schema-version=""9""><p>Great paper and very similar to research case as it uses fleet-wide data and shares a case study from Amazon. Multivariate time series forecasting where uses prediction error as input for the anomaly score of each sensor and then provide a global anomaly score of the asset. Really well explained and it focuses in F1 score metrics as results</p> </div>","/Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/4CRPRAZ5/Alnegheimish et al. - M2AD Multi-Sensor Multi-System Anomaly Detection .pdf; ","notion://www.notion.so/Alnegheimish-et-al-1fa3c3c2f8f281eda0e7f7ff94b677e2","1D input; Anomaly Score: Dynamic; Arch type: Direct model; Classified; Deep Learning; Factory; Fleet data; Forecasting-based; Generic / Benchmark data; Good anomalies type explanation; Good task explanation (CBM); Good XAI theory explanation; High rated; LSTM; Multivariate; notion; Output residuals; Re-read; Read; RPlan: A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8E4P6632","journalArticle","2024","Yan, Hao; Si, Xiangfeng; Liang, Jianqiang; Duan, Jian; Shi, Tielin","Unsupervised Learning for Machinery Adaptive Fault Detection Using Wide-Deep Convolutional Autoencoder with Kernelized Attention Mechanism","Sensors","","1424-8220","10.3390/s24248053","https://www.mdpi.com/1424-8220/24/24/8053","Applying deep learning to unsupervised bearing fault diagnosis in complex industrial environments is challenging. Traditional fault detection methods rely on labeled data, which is costly and labor-intensive to obtain. This paper proposes a novel unsupervised approach, WDCAE-LKA, combining a wide kernel convolutional autoencoder (WDCAE) with a large kernel attention (LKA) mechanism to improve fault detection under unlabeled conditions, and the adaptive threshold module based on a multi-layer perceptron (MLP) dynamically adjusts thresholds, boosting model robustness in imbalanced scenarios. Experimental validation on two datasets (CWRU and a customized ball screw dataset) demonstrates that the proposed model outperforms both traditional and state-of-theart methods. Notably, WDCAE-LKA achieved an average diagnostic accuracy of 90.29% in varying fault scenarios on the CWRU dataset and 72.89% in the customized ball screw dataset and showed remarkable robustness under imbalanced conditions; compared with advanced models, it shortens training time by 10–26% and improves average fault diagnosis accuracy by 5–10%. The results underscore the potential of the WDCAE-LKA model as a robust and effective solution for intelligent fault diagnosis in industrial applications.","2024-12-17","2025-05-30 15:45:36","2025-06-06 16:50:49","2025-05-30 15:45:36","8053","","24","24","","Sensors","","","","","","","","en","https://creativecommons.org/licenses/by/4.0/","","","","DOI.org (Crossref)","","","<div data-schema-version=""9""><p>Interesting paper using AE and different variations for anomaly detection on bearings on different tasks. Uses CNN + attention mostly</p> </div>","; /Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/ZFGMRTJX/Yan et al. - 2024 - Unsupervised Learning for Machinery Adaptive Fault.pdf","notion://www.notion.so/Yan-et-al-2024-2033c3c2f8f2816a920cd2fc4d85ab15","1D input; Anomaly detection; Anomaly Score: Dynamic; Autoencoder; bearings; Interpretability: Not addressed; MLP; Multivariate; notion; Reconstruction; RPlan: A; Single entity; Unsupervised","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A6KGYIK4","journalArticle","2018","Helsen, J; Peeters, C; Verstraeten, T; Verbeke, J; Gioia, N; Nowe, A","Fleet-wide condition monitoring combining vibration signal processing and machine learning rolled out in a cloud-computing environment","","","","","","Today, we are at the beginning of Industry 4.0. Machines are becoming increasingly sensorized and connected to the internet. Streaming data will thus be sent continuously to cloud computing data-centers. Condition monitoring techniques can leverage these huge volumes of available data to increase detection potential and insights in system behavior by long-term trending, anomaly detection and learning approaches. Additionally, the fact that data of similar machines of a ﬂeet is collected allows for exploiting system similarity. This paper illustrates an integrated monitoring approach for the Industry 4.0 context. Our cloud processing approach is shown. Furthermore, we show an integrated failure detection and severity assessment approach. Asset performance in the ﬂeet is used as a proxy for potential failure. Health assessment and fault localization combines state-of-the-art vibration signal processing on high frequency data (> 10kHz) with machine learning models trained on low frequency (1Hz) bearing temperature data to create a health score.","2018","2025-05-30 15:45:16","2025-06-06 17:51:40","","","","","","","","","","","","","","","en","","","","","Zotero","","","<div data-schema-version=""9""><p>Paper that uses the idea of fleet wide data of similar machines to pinpoint underperforming ones. Although it uses classical statistical methods</p> </div>","/Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/NL85X3NF/Helsen et al. - Fleet-wide condition monitoring combining vibratio.pdf; ","notion://www.notion.so/Helsen-et-al-2033c3c2f8f28129a774e00d8707125c","1D input; Anomaly detection; Anomaly Score: Static; Arch type: SL; Digital Twin; Fleet data; Health index; Interpretability: Not addressed; MOPA; Multivariate; notion; Representation; Wind turbine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2JAEYVLB","conferencePaper","2022","Yu, Yi-Cheng; Chuang, Shang-Wen; Shuai, Hong-Han; Lee, Chen-Yi","Fast Adaption for Multi Motor Anomaly Detection via Meta Learning and deep unsupervised learning","2022 IEEE 31st International Symposium on Industrial Electronics (ISIE)","978-1-6654-8240-0","","10.1109/ISIE51582.2022.9831559","https://ieeexplore.ieee.org/document/9831559/","For PHM(Predictive Health Management) in an industrial scenario, motor vibration anomaly detection requires a large number of labeled data. The problem is that the anomaly vibration signal data is scarce and difficult to be obtained, especially the problem of insufficient data in the building and deployment of multi-machine models. This paper proposes a Meta-learning method based on deep unsupervised learning(Autoencoder). We use non-labeled and a small amount of vibration signal data which is converted into 52 key physical and statistical features to build models of different motors. By inputting these 52 features into designed models, other 52 features can be reconstructed as output. We use input and output features to calculate reconstruction error which is used as the criterion for the performance of models. We also use accuracy as the criterion for the performance of models. In the actual industrial situation, the improvement of accuracy by our proposed method is about 33.50% better than the method only with unsupervised learning for the new sensor model with few vibration data.","2022-06-01","2025-05-30 15:45:12","2025-06-06 16:50:56","2025-05-30 15:45:12","1186-1189","","","","","","","","","","","IEEE","Anchorage, AK, USA","en","https://doi.org/10.15223/policy-029","","","","DOI.org (Crossref)","","","<div data-schema-version=""9""><p>Good example on using autoencoders for anomaly detection but only on a single chiller motor and dividing the data to train separately the encoder-decoder and then only the decoder (fixed). Interesting approach but only calculating with normal values and seeing how it adapts to other chillers</p> </div>","; /Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/JCI8HFET/Yu et al. - 2022 - Fast Adaption for Multi Motor Anomaly Detection vi.pdf","notion://www.notion.so/Yu-et-al-2022-2033c3c2f8f281698d9eee828e61d746","1D input; Anomaly detection; Anomaly Score: Static; Autoencoder; Classified; Deep Learning; Diesel engine; Good theory explanation (PHM); Industrial data; Interpretability: Not addressed; MLP; Multivariate; notion; Read; Reconstruction; RPlan: A; Single entity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022 IEEE 31st International Symposium on Industrial Electronics (ISIE)","","","","","","","","","","","","","","",""
"SLNU5VEA","journalArticle","2019","Zhang, Chuxu; Song, Dongjin; Chen, Yuncong; Feng, Xinyang; Lumezanu, Cristian; Cheng, Wei; Ni, Jingchao; Zong, Bo; Chen, Haifeng; Chawla, Nitesh V.","A Deep Neural Network for Unsupervised Anomaly Detection and Diagnosis in Multivariate Time Series Data","Proceedings of the AAAI Conference on Artificial Intelligence","","2374-3468, 2159-5399","10.1609/aaai.v33i01.33011409","https://ojs.aaai.org/index.php/AAAI/article/view/3942","Nowadays, multivariate time series data are increasingly collected in various real world systems, e.g., power plants, wearable devices, etc. Anomaly detection and diagnosis in multivariate time series refer to identifying abnormal status in certain time steps and pinpointing the root causes. Building such a system, however, is challenging since it not only requires to capture the temporal dependency in each time series, but also need encode the inter-correlations between different pairs of time series. In addition, the system should be robust to noise and provide operators with different levels of anomaly scores based upon the severity of different incidents. Despite the fact that a number of unsupervised anomaly detection algorithms have been developed, few of them can jointly address these challenges. In this paper, we propose a Multi-Scale Convolutional Recurrent Encoder-Decoder (MSCRED), to perform anomaly detection and diagnosis in multivariate time series data. Speciﬁcally, MSCRED ﬁrst constructs multi-scale (resolution) signature matrices to characterize multiple levels of the system statuses in different time steps. Subsequently, given the signature matrices, a convolutional encoder is employed to encode the inter-sensor (time series) correlations and an attention based Convolutional Long-Short Term Memory (ConvLSTM) network is developed to capture the temporal patterns. Finally, based upon the feature maps which encode the inter-sensor correlations and temporal information, a convolutional decoder is used to reconstruct the input signature matrices and the residual signature matrices are further utilized to detect and diagnose anomalies. Extensive empirical studies based on a synthetic dataset and a real power plant dataset demonstrate that MSCRED can outperform state-ofthe-art baseline methods.","2019-07-17","2025-05-30 15:44:42","2025-06-06 17:20:40","2025-05-30 15:44:42","1409-1416","","01","33","","AAAI","","","","","","","","en","https://www.aaai.org","","","","DOI.org (Crossref)","","","<div data-schema-version=""9""><p>Paper that uses a U-net architecture with an ensemble of Attention-based Conv + LSTM from 2D input signature matrices of several channels from a power plant. It also uses synthetic data. Only analyses recall.</p> </div>","; /Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/E9KIQZGK/Zhang et al. - 2019 - A Deep Neural Network for Unsupervised Anomaly Det.pdf","notion://www.notion.so/Zhang-et-al-2019-2033c3c2f8f2812d9683fd3daac74414","2D input; Anomaly detection; Anomaly Score: Static; Ensemble (CNN + Attention + LSTM); Multivariate; notion; Output residuals; Power plant; Reconstruction; RPlan: A; Single entity; U-net","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
